Year	Afghanistan Population	Albania Population	Algeria Population	American Samoa Population	Andorra Population	Angola Population	Antigua and Barbuda Population	Arab World Population	Argentina Population	Armenia Population	Aruba Population	Australia Population	Austria Population	Azerbaijan Population	Bahamas, The Population	Bahrain Population	Bangladesh Population	Barbados Population	Belarus Population	Belgium Population	Belize Population	Benin Population	Bermuda Population	Bhutan Population	Bolivia Population	Bosnia and Herzegovina Population	Botswana Population	Brazil Population	British Virgin Islands Population	Brunei Darussalam Population	Bulgaria Population	Burkina Faso Population	Burundi Population	Cabo Verde Population	Cambodia Population	Cameroon Population	Canada Population	Caribbean small states Population	Cayman Islands Population	Central African Republic Population	Central Europe and the Baltics Population	Chad Population	Channel Islands Population	Chile Population	China Population	Colombia Population	Comoros Population	Congo, Dem. Rep. Population	Congo, Rep. Population	Costa Rica Population	Cote d'Ivoire Population	Croatia Population	Cuba Population	Curacao Population	Cyprus Population	Czech Republic Population	Denmark Population	Djibouti Population	Dominica Population	Dominican Republic Population	Early-demographic dividend Population	East Asia & Pacific Population	East Asia & Pacific (excluding high income) Population	East Asia & Pacific (IDA & IBRD countries) Population	Ecuador Population	Egypt, Arab Rep. Population	El Salvador Population	Equatorial Guinea Population	Eritrea Population	Estonia Population	Ethiopia Population	Euro area Population	Europe & Central Asia Population	Europe & Central Asia (excluding high income) Population	Europe & Central Asia (IDA & IBRD countries) Population	European Union Population	Faroe Islands Population	Fiji Population	Finland Population	Fragile and conflict affected situations Population	France Population	French Polynesia Population	Gabon Population	Gambia, The Population	Georgia Population	Germany Population	Ghana Population	Gibraltar Population	Greece Population	Greenland Population	Grenada Population	Guam Population	Guatemala Population	Guinea Population	Guinea-Bissau Population	Guyana Population	Haiti Population	Heavily indebted poor countries (HIPC) Population	High income Population	Honduras Population	Hong Kong SAR, China Population	Hungary Population	IBRD only Population	Iceland Population	IDA & IBRD total Population	IDA blend Population	IDA only Population	IDA total Population	India Population	Indonesia Population	Iran, Islamic Rep. Population	Iraq Population	Ireland Population	Isle of Man Population	Israel Population	Italy Population	Jamaica Population	Japan Population	Jordan Population	Kazakhstan Population	Kenya Population	Kiribati Population	Korea, Dem. People’s Rep. Population	Korea, Rep. Population	Kosovo Population	Kuwait Population	Kyrgyz Republic Population	Lao PDR Population	Late-demographic dividend Population	Latin America & Caribbean Population	Latin America & Caribbean (excluding high income) Population	Latin America & the Caribbean (IDA & IBRD countries) Population	Latvia Population	Least developed countries: UN classification Population	Lebanon Population	Lesotho Population	Liberia Population	Libya Population	Liechtenstein Population	Lithuania Population	Low & middle income Population	Low income Population	Lower middle income Population	Luxembourg Population	Macao SAR, China Population	Macedonia, FYR Population	Madagascar Population	Malawi Population	Malaysia Population	Maldives Population	Mali Population	Malta Population	Marshall Islands Population	Mauritania Population	Mauritius Population	Mexico Population	Micronesia, Fed. Sts. Population	Middle East & North Africa Population	Middle East & North Africa (excluding high income) Population	Middle East & North Africa (IDA & IBRD countries) Population	Middle income Population	Moldova Population	Monaco Population	Mongolia Population	Montenegro Population	Morocco Population	Mozambique Population	Myanmar Population	Namibia Population	Nauru Population	Nepal Population	Netherlands Population	New Caledonia Population	New Zealand Population	Nicaragua Population	Niger Population	Nigeria Population	North America Population	Northern Mariana Islands Population	Norway Population	Not classified Population	OECD members Population	Oman Population	Other small states Population	Pacific island small states Population	Pakistan Population	Palau Population	Panama Population	Papua New Guinea Population	Paraguay Population	Peru Population	Philippines Population	Poland Population	Portugal Population	Post-demographic dividend Population	Pre-demographic dividend Population	Puerto Rico Population	Qatar Population	Romania Population	Russian Federation Population	Rwanda Population	Samoa Population	San Marino Population	Sao Tome and Principe Population	Saudi Arabia Population	Senegal Population	Serbia Population	Seychelles Population	Sierra Leone Population	Singapore Population	Sint Maarten (Dutch part) Population	Slovak Republic Population	Slovenia Population	Small states Population	Solomon Islands Population	Somalia Population	South Africa Population	South Asia Population	South Asia (IDA & IBRD) Population	South Sudan Population	Spain Population	Sri Lanka Population	St. Kitts and Nevis Population	St. Lucia Population	St. Martin (French part) Population	St. Vincent and the Grenadines Population	Sub-Saharan Africa Population	Sub-Saharan Africa (excluding high income) Population	Sub-Saharan Africa (IDA & IBRD countries) Population	Sudan Population	Suriname Population	Swaziland Population	Sweden Population	Switzerland Population	Syrian Arab Republic Population	Tajikistan Population	Tanzania Population	Thailand Population	Timor-Leste Population	Togo Population	Tonga Population	Trinidad and Tobago Population	Tunisia Population	Turkey Population	Turkmenistan Population	Turks and Caicos Islands Population	Tuvalu Population	Uganda Population	Ukraine Population	United Arab Emirates Population	United Kingdom Population	United States Population	Upper middle income Population	Uruguay Population	Uzbekistan Population	Vanuatu Population	Venezuela, RB Population	Vietnam Population	Virgin Islands (U.S.) Population	West Bank and Gaza Population	World Population	Yemen, Rep. Population	Zambia Population	Zimbabwe Population
2007	26616792	2970017	34300076	57903	82683	20997687	91381	331653797	39970224	2933056	101220	20827600	8295487	8581300	342328	1035891	147139191	276150	9560953	10625700	298407	8454791	64888	686958	9441444	3774000	1914414	191026637	24731	374864	7545338	14252021	7939573	486438	13676693	18395389	32887928	6851221	51483	4275800	105504531	10775708	156513	16491687	1317885000	44374572	641620	58417562	3976246	4369469	19085941	4436000	11303687	144056	1063712	10298828	5461438	809402	70950	9504353	2777285769	2160431752	1922657606	1898416530	14205453	79537253	6083475	829327	4153332	1340680	81000409	332645168	878465992	398693705	436814265	499916649	48448	834812	5288720	407747286	64016229	260594	1489193	1539116	4082000	82266372	22700212	32510	11048473	56555	103586	158855	13700286	10096727	1445958	747869	9556889	579434057	1124299890	7707972	6916300	10055780	4295109674	311566	5576571343	422204235	859257434	1281461669	1179681239	232989141	72031103	28390433	4398942	77727	7180100	58438310	2775467	128001000	6193191	15484192	38085909	96311	24203289	48683638	1733404	2503410	5268400	5949787	2141092280	574999132	548789887	558768052	2200325	790978141	4086466	1982287	3512932	5970362	35322	3231294	5556123157	515977457	2629277748	479993	503823	2065458	19433523	13840969	26625845	349000	13675606	406724	52137	3312665	1239630	111836346	105078	363996317	317721161	314226665	5040145700	3576910	35111	2591670	615875	31225881	22188387	49171586	2079915	10075	26214847	16381696	238000	4223800	5522106	14668338	146417024	334184023	59513	4709153		1215883022	2662762	24313721	2126308	160332974	20116	3453807	6627922	5966159	28292724	89293490	38120560	10542964	1058174512	677788806	3782995	1189633	20882982	142805088	9447402	182286	29977	163101	25252569	11873557	7381579	85033	6015417	4588599	39462	5374622	2018122	33291250	492940	11038596	48883844.99	1560689001	1560689001	8856800	45226803	19668000	49783	167288	28905	109047	807656830	807571797	807656830	32282526	509705	1138434	9148092	7551117	19632806	7152385	41923715	66195615	1064973	5997385	102357	1309260	10298087	69597281	4870137	28640	10243	30590487	46509350	6044067	61322463	301231207	2410867952	3339741	26868000	219953	27691965	84218500	107423	3494496	6680423047	21751605	12725974	13329909
2008	27294031	2947314	34860715	57030	83861	21759420	92478	339825483	40382389	2908220	101353	21249200	8321496	8763400	348676	1114590	148805814	277319	9527985	10709973	306165	8696916	65273	700950	9599855	3763599	1946351	192979029	25604	379252	7492561	14689726	8212264	491723	13880509	18907008	33245773	6895315	52926	4345386	105126686	11133861	157581	16661942	1324655000	44901544	657229	60373608	4115435	4429508	19497986	4434508	11309754	145880	1081563	10384603	5493621	822934	71074	9636520	2820959886	2175832008	1936774935	1912402987	14447562	80953881	6110301	868418	4232636	1337090	83184892	334274731	881965816	399739094	437864853	501808478	48485	843340	5313399	417919663	64374990	263179	1536411	1588572	4030000	82110097	23298640	32732	11077841	56328	103930	159035	14006366	10323142	1480841	746314	9705029	595849807	1133634254	7872658	6957800	10038188	4339073871	317414	5650516692	432032769	879410052	1311442821	1197146906	236159276	72845542	29111417	4489544	78534	7308800	58826731	2790122	128063000	6489822	15674000	39148416	98440	24335146	49054708	1747383	2652340	5318700	6052190	2154444388	582185012	555795034	565956228	2177322	809730997	4111047	1999930	3662993	6053078	35541	3198231	5630111419	530237548	2671499214	488650	514348	2067378	19996469	14271234	27111069	362000	14138216	409379	52218	3407541	1244121	113661809	104478	371999662	323531149	319934461	5099873871	3570108	35853	2628131	616969	31596855	22846758	49479752	2106375	10047	26475859	16445593	242000	4259800	5594506	15228525	150347390	337405012	57431	4768212		1225426692	2759014	24972681	2155439	163644603	20228	3516268	6787187	6047117	28641980	90751864	38125759	10558177	1064603305	697549138	3760866	1389342	20537875	142742350	9708169	183526	30351	166913	25940770	12203957	7350222	86956	6165372	4839396	40458	5379233	2021316	34023435	504477	11369276	49557573.3	1584247163	1584247163	9263136	45954106	19817000	50332	169220	29376	109165	830111000.3	830024044.3	830111000.3	32955496	515148	1158897	9219637	7647675	20325443	7309728	43270144	66545760	1078110	6161796	103005	1315372	10407336	70440032	4935762	29481	10340	31663896	46258200	6894278	61806995	304093966	2428374657	3350824	27302800	225340	28141701	85118700	107091	3596688	6763745673	22356391	13082517	13558469
2009	28004331	2927519	35465760	56227	84462	22549547	93581	348145094	40799407	2888584	101453	21691700	8343323	8947243	354856	1185029	150454708	278470	9506765	10796493	313929	8944706	65636	714458	9758748	3746561	1979882	194895996	26447	383772	7444443	15141099	8489031	496963	14090208	19432541	33628571	6939534	54279	4404230	104924372	11502786	158603	16829442	1331260000	45416181	673252	62409435	4253712	4488263	19936366	4429078	11318602	146833	1098076	10443936	5523095	836840	71229	9767758	2864730145	2190811045	1950768124	1926269218	14691275	82465022	6137276	909111	4310334	1334515	85416253	335360887	885591693	401472949	439624552	503317964	48517	851967	5338871	428246870	64707044	265581	1586754	1639560	3978000	81902307	23903831	32956	11107017	56323	104296	159231	14316208	10556524	1517448	745693	9852870	612731524	1141985286	8035021	6972800	10022650	4383580939	318499	5725606720	442179341	899846440	1342025781	1214270132	239340478	73687565	29894652	4535375	79325	7485600	59095365	2804082	128047000	6821116	16092701	40237204	100568	24463021	49307835	1761474	2818939	5383300	6152036	2168123627	589352524	562785589	573125269	2141669	828953320	4183156	2019209	3811528	6121053	35766	3162916	5705229263	544900284	2713862748	497783	525313	2069093	20569121	14714602	27605383	360000	14606597	412477	52320	3506288	1247429	115505228	103960	380192587	329488935	325786717	5160328979	3565604	36534	2668289	618294	31989897	23524063	49800690	2137040	10028	26741103	16530388	245000	4302600	5666581	15813913	154402181	340465736	55674	4828726		1234203233	2882942	25620918	2184920	167049580	20342	3579385	6947447	6127837	29001507	92220879	38151603	10568247	1070107590	717959651	3740410	1590780	20367487	142785342	9977446	184826	30723	170813	26661492	12550917	7320807	87298	6310260	4987573	39133	5386406	2039669	34745372	516079	11707990	50255813.11	1607562312	1607562312	9670667	46362946	19968000	50886	171022	29820	109253	853238652.1	853151354.1	853238652.1	33650619	520619	1180675	9298515	7743831	20824893	7472819	44664231	66881867	1092021	6330472	103604	1321618	10521834	71339185	5007950	30245	10441	32771895	46053300	7666393	62276270	306771529	2446466231	3362755	27767400	230785	28587323	86025000	106707	3702218	6847214549	22974929	13456417	13810599
2010	28803167	2913021	36117637	55637	84449	23369131	94661	356508908	41223889	2877311	101669	22031750	8363404	9054332	360832	1240862	152149102	279569	9490583	10895586	321608	9199259	65124	727641	9918242	3722084	2014866	196796269	27224	388662	7395599	15605217	8766930	502384	14308740	19970495	34005274	6984096	55507	4448525	104543801	11887202	159581	16993354	1337705000	45918097	689692	64523263	4386693	4545280	20401331	4417781	11333051	148703	1112607	10474410	5547683	851146	71440	9897985	2908808244	2205614879	1964691596	1940064830	14934690	84107606	6164626	951104	4390840	1331475	87702670	336151479	889016221	403470694	441513488	504421131	48550	859950	5363352	438737943	65027512	267820	1640210	1692149	3926000	81776930	24512104	33189	11121341	56905	104677	159444	14630417	10794170	1555880	746556	9999617	630127436	1149511694	8194778	7024200	10000023	4427798045	318041	5801348625	452947421	920603159	1373550580	1230980691	242524123	74567511	30762701	4560155	80072	7623600	59277417	2817210	128070000	7182390	16321581	41350152	102652	24591599	49554112	1775680	2998083	5447900	6246274	2181250143	596477846	569737872	580246796	2097555	848791962	4337141	2040551	3948125	6169140	36003	3097282	5781145005	560007444	2756602745	506953	536969	2070739	21151640	15167095	28112289	367000	15075085	414508	52425	3609543	1250400	117318941	103616	388376106	335581557	331770455	5221137561	3562045	37094	2712650	619428	32409639	24221405	50155896	2173170	10025	27023137	16615394	250000	4350700	5737723	16425578	158578261	343418591	54424	4889252		1242391523	3041460	26269542	2214096	170560182	20470	3643222	7108239	6209877	29373646	93726624	38042794	10573100	1075140985	739082260	3721525	1779676	20246871	142849449	10246842	186205	31110	174776	27425676	12916229	7291436	89770	6458720	5076732	35474	5391428	2048583	35467734	527790	12053223	50979432.36	1630729920	1630729920	10067192	46576897	20119000	51445	172580	30235	109315	877023136.4	876933366.4	877023136.4	34385963	526103	1202843	9378126	7824909	21018834	7641630	46098591	67208808	1109591	6502952	104137	1328100	10639931	72326914	5087210	30994	10531	33915133	45870700	8270684	62766365	309348193	2464534816	3374415	28562400	236295	29028033	86932500	106267	3811102	6930656699	23606779	13850033	14086317
2011	29708599	2905195	36819558	55320	83751	24218565	95719	364895878	41656879	2875581	102053	22340024	8391643	9173082	366568	1278269	153911916	280601	9473172	11047744	329192	9460802	64564	740510	10078343	3688865	2051339	198686688	27901	394013	7348328	16081904	9043508	508067	14537886	20520447	34342780	7029022	56579	4476153	104174038	12288651	160497	17153357	1344130000	46406646	706569	66713597	4512730	4600474	20895311	4280622	11354651	150831	1124835	10496088	5570572	865937	71718	10027095	2952873719	2220357890	1978727582	1953970563	15177355	85897561	6192560	994290	4474690	1327439	90046756	335425831	891094964	405521953	443585208	504012082	48608	867086	5388272	449398455	65342776	269843	1697101	1746363	3875000	80274983	25121796	33405	11104899	56890	105075	159678	14948919	11035170	1596154	749100	10145054	648053253	1154998991	8351600	7071600	9971727	4472295862	319014	5877978113	463997812	941684439	1405682251	1247236029	245707511	75491582	31727053	4576794	80759	7765800	59379449	2829493	127833000	7574943	16556600	42486839	104656	24722298	49936638	1791000	3191051	5514600	6333487	2194503254	603534610	576648286	587315129	2059709	869298106	4588368	2064166	4070167	6193501	36264	3028115	5857844644	575572515	2799383507	518347	549439	2072383	21743949	15627618	28635128	377000	15540989	416268	52542	3717672	1252404	119090017	103468	396573248	341822043	337894992	5282272129	3559986	37497	2761516	620079	32858823	24939005	50553031	2215621	10057	27327147	16693074	254000	4384000	5807820	17064636	162877076	346070702	53786	4953088		1248769315	3237268	26902018	2242763	174184265	20599	3707782	7269348	6293783	29759989	95277940	38063255	10557560	1078083259	760942116	3678732	1952054	20147528	142960868	10516071	187665	31504	178800	28238020	13300910	7234099	87441	6611692	5183688	33435	5398384	2052843	36173803	539614	12404725	51729345.36	1653756466	1653756466	10448857	46742697	20271000	52006	173832	30615	109341	901455755.4	901368314.4	901455755.4	35167314	531589	1225258	9449213	7912398	20863993	7815949	47570902	67530130	1131523	6679282	104577	1334788	10761467	73409455	5174061	31731	10628	35093648	45706100	8672475	63258918	311663358	2482888622	3385624	29339400	241871	29463291	87860300	105784	3927051	7012843635	24252206	14264756	14386649
2012	30696958	2900401	37565847	55230	82431	25096150	96777	373306993	42096739	2881922	102577	22728254	8429991	9295784	372039	1300217	155727053	281585	9464495	11128246	336701	9729160	64798	752967	10239004	3648200	2089315	200560983	28509	399748	7305888	16571216	9319710	513979	14776866	21082383	34750545	7074129	57523	4490416	103935318	12705135	161358	17309746	1350695000	46881475	723868	68978682	4633363	4654122	21418603	4267558	11382146	152088	1135062	10510785	5591572	881185	72044	10154950	2996573424	2235430359	1993008684	1968120178	15419666	87813257	6221246	1038593		1322696	92444183	336167296	894666669	407706585	445769749	505104334	48666	873596	5413971	460228236	65659790	271703	1756817	1802125	3825000	80425823	25733049	33623	11045011	56810	105481	159973	15271056	11281469	1638139	753091	10289210	666488623	1161900127	8505646	7154600	9920362	4517416870	320716	5955531931	474993526	963121535	1438115061	1263065852	248883232	76453574	32776571	4586897	81406	7910500	59539717	2840992	127629000	7992573	16791425	43646629	106613	24854034	50199853	1805200	3395556	5607200	6415169	2208049607	610545003	583515410	594330743	2034319	890423474	4916404	2089928	4181563	6198258	36545	2987773	5935500538	591576162	2841934571	530946	562531	2074036	22346573	16097305	29170456	385000	16006670	419455	52663	3830239	1255882	120828307	103503	404782447	348195697	344148796	5343924376	3559519	37783	2814226	620601	33333789	25676606	50986514	2263934	10279	27649925	16754962	259000	4408100	5877108	17731634	167297284	348813722	53718	5018573		1256599264	3464644	27527819	2271298	177911533	20758	3772938	7430836	6379219	30158966	96866642	38063164	10514844	1082722218	783505835	3634488	2109568	20058035	143201676	10788853	189194	31914	182889	29086357	13703513	7199077	88303	6766103	5312437	34640	5407579	2057159	36873246	551531	12763776	52506515.08	1676614288	1676614288	10818258	46773055	20425000	52591	174835	30959	109328	926548177.1	926459874.1	926548177.1	35990192	537077	1248158	9519374	7996861	20420701	7995062	49082997	67843979	1156760	6859482	104951	1341588	10886668	74569867	5267839	32431	10725	36306796	45593300	8900453	63700300	313998379	2501989805	3396777	29774500	247485	29893080	88809200	105275	4046901	7097400665	24909969	14699937	14710826
2013	31731688	2895092	38338562	55307	80788	25998340	97824	381702086	42539925	2893509	103187	23117353	8479375	9416801	377240	1315411	157571292	282509	9465997	11182817	344181	10004451	65001	764961	10400264	3604999	2128507	202408632	29056	405716	7265115	17072723	9600186	520106	15022692	21655715	35155451	7118888	58371	4499653	103713726	13133589	162180	17462982	1357380000	47342981	741500	71316033	4751393	4706401	21966312	4255689	11412167	153822	1143896	10514272	5614932	896688	72400	10281296	3040240928	2250552199	2007434775	1982414412	15661547	89807433	6250777	1083746		1317997	94887724	337296873	898855113	410126644	448166840	506592457	48747	879715	5438972	471253115	65998570	273528	1817271	1859324	3776000	80645605	26346251	33831	10965211	56483	105909	160375	15596214	11536615	1681495	758081	10431776	685401960	1168843771	8657785	7187500	9893082	4562691125	323764	6033914681	486261860	984961696	1471223556	1278562207	252032263	77435384	33883145	4598294	82013	8059500	60233948	2851807	127445000	8413464	17035275	44826849	108535	24985976	50428893	1824100	3598385	5719600	6494557	2221689409	617492351	590319145	601277206	2012647	912093996	5276102	2117361	4286291	6195970	36834	2957689	6014016344	607987351	2884574006	543360	575841	2075739	22961146	16577147	29706724	393000	16477818	423374	52793	3946170	1258653	122535969	103702	412950407	354641044	350471538	5406028993	3558566	37971	2869107	621207	33824769	26434372	51448196	2316520	10821	27985310	16804432	263000	4442100	5945747	18426372	171829303	351425360	54036	5079623		1264695223	3711481	28146089	2300045	181712595	20920	3838462	7592865	6465740	30565716	98481032	38040196	10457295	1087560614	806705375	3593077	2250473	19983693	143506911	11065151	190757	32303	187045	29944476	14120320	7164132	89949	6922079	5399162	36607	5413393	2059953	37565022	563513	13132349	53311955.61	1699306053	1699306053	11177490	46620045	20585000	53169	175660	31264	109320	952278631.6	952188682.6	952278631.6	36849918	542540	1271456	9600379	8089346	19809141	8177809	50636595	68143065	1184366	7042948	105328	1348248	11014558	75787333	5366277	33108	10819	37553726	45489600	9006263	64128226	316204908	2521454987	3408005	30243200	253142	30317848	89759500	104737	4169506	7182860115	25576322	15153210	15054506
2014	32758020	2889104	39113313	55437	79223	26920466	98875	390043028	42981515	2906220	103795	23460694	8541575	9535079	382169	1336397	159405279	283385	9474511	11209057	351694	10286712	65139	776448	10562159	3566002	2168573	204213133	29588	411704	7223938	17585977	9891790	526437	15270790	22239904	35544564	7162679	59172	4515392	103496179	13569438	162969	17613798	1364270000	47791911	759385	73722860	4871101	4757575	22531350	4238389	11439767	155909	1152309	10525347	5643475	912164	72778	10405844	3083836360	2265898057	2022021082	1996870376	15903112	91812566	6281189	1129424		1314545	97366774	338429646	903094668	412510951	450522686	508157247	48842	885806	5461512	482474449	66331957	275484	1875713	1917852	3727000	80982500	26962563	34038	10892413	56295	106360	160967	15923559	11805509	1725744	763393	10572466	704745420	1175966521	8809216	7241700	9866468	4607807731	327386	6112778045	497751634	1007218680	1504970314	1293859294	255131116	78411092	35006080	4617225	82590	8215700	60789140	2862087	127276000	8809306	17289224	46024250	110458	25116363	50746659	1821800	3782450	5835500	6576397	2235382535	624331830	597035363	608136047	1993782	934192321	5603279	2145785	4390737	6204108	37127	2932367	6093019655	624759914	2927194316	556319	588781	2077495	23589801	17068838	30228017	401000	16962846	427364	52898	4063920	1260934	124221600	104015	421022841	361077997	356783315	5468259741	3556397	38132	2923896	621810	34318082	27212382	51924182	2370992	11853	28323241	16865008	268000	4509700	6013997	19148219	176460502	354173159	54468	5137232		1273109967	3960925	28759578	2329458	185546257	21094	3903986	7755785	6552584	30973354	100102249	38011735	10401062	1092601669	830442736	3534874	2374419	19908979	143819666	11345357	192290	32657	191266	30776722	14546111	7130576	91359	7079162	5469724	37685	5418649	2061980	38251715	575504	13513125	54146734.74	1721840539	1721840539	11530971	46480882	20771000	53739	176421	31530	109357	978625081.7	978533722.7	978625081.7	37737913	547928	1295097	9696110	8188649	19203090	8362745	52234869	68416772	1212814	7228915	105782	1354493	11143908	77030628	5466241	33739	10908	38833338	45271947	9070867	64613160	318563456	2541065425	3419546	30757700	258850	30738378	90728900	104170	4294682	7268986176	26246327	15620974	15411675
2015	33736494	2880703	39871528	55537	78014	27859305	99923	398304960	43417765	2916950	104341	23789338	8633169	9649341	386838	1371855	161200886	284217	9489616	11274196	359288	10575952	65235	787386	10724705	3535961	2209197	205962108	30113	417542	7177991	18110624	10199270	532913	15517635	22834522	35848610	7204948	59963	4546100	103257751	14009413	163758	17762681	1371220000	48228697	777424	76196619	4995648	4807852	23108472	4203604	11461432	157979	1160985	10546059	5683483	927414	73162	10528394	3127290269	2281203360	2036552598	2011274432	16144368	93778172	6312478	1175389		1315407	99873033	339519210	907424836	414975737	452962149	509703315	48965	892149	5479531	493919601	66624068	277690	1930175	1977590	3717100	81686611	27582821	34228	10820883	56114	106823	161797	16252429	12091533	1770526	768514	10711061	724482652	1182929820	8960829	7305700	9843028	4652578287	330815	6191917218	509396383	1029942548	1539338931	1309053980	258162113	79360487	36115649	4676835	83167	8380100	60730582	2871934	127141000	9159302	17544126	47236259	112407	25243917	51014947	1801800	3935794	5956900	6663967	2248927194	631058524	603644865	614891969	1977527	956631108	5851479	2174645	4499621	6234955	37403	2904910	6172290592	641858608	2970020158	569604	600942	2079308	24234088	17573607	30723155	409163	17467905	431874	52994	4182341	1262605	125890949	104433	428961724	367449306	363027163	5530431984	3554108	38307	2976877	622159	34803322	28010691	52403669	2425561	12475	28656282	16939923	273000	4595700	6082035	19896965	181181744	356810463	54816	5188607		1281401703	4199810	29374084	2358955	189380513	21288	3969249	7919825	6639119	31376671	101716359	37986412	10358076	1097570905	854646007	3473181	2481539	19815481	144096870	11629553	193759	32960	195553	31557144	14976994	7095383	93419	7237025	5535002	38824	5423801	2063531	38937987	587482	13908129	55011976.68	1744190704	1744190704	11882136	46447697	20966000	54288	177206	31754	109455	1005570801	1005477382	1005570801	38647803	553208	1319011	9799186	8282396	18734987	8548651	53879957	68657600	1240977	7416802	106364	1360092	11273661	78271472	5565284	34339	11001	40144870	45154029	9154302	65128861	320896618	2560411826	3431552	31298900	264603	31155134	91713300	103574	4422143	7355220412	26916207	16100587	15777451
2016	34656032	2876101	40606052	55599	77281	28813463	100963	406452690	43847430	2924816	104822	24127159	8747358	9762274	391232	1425171	162951560	284996	9507120	11348159	366954	10872298	65331	797765	10887882	3516816	2250260	207652865	30661	423196	7127822	18646433	10524117	539560	15762370	23439189	36286425	7245472	60765	4594621	102974082	14452543	164541	17909754	1378665000	48653419	795601	78736153	5125821	4857274	23695919	4170600	11475982	159999	1170125	10561633	5731118	942333	73543	10648791	3170542188	2296786207	2051431154	2026028438	16385068	95688681	6344722	1221490		1316481	102403196	340894606	911995305	417424643	455372659	511497415	49117	898760	5495096	505635987	66896109	280208	1979786	2038501	3719300	82667685	28206728	34408	10746740	56186	107317	162896	16582469	12395924	1815698	773303	10847334	744602976	1190029421	9112867	7346700	9817958	4697247117	334252	6271593092	521159393	1053186582	1574345975	1324171354	261115456	80277428	37202572	4773095	83737	8547100	60600590	2881355	126994511	9455802	17797032	48461567	114395	25368620	51245707	1816200	4052584	6082700	6758353	2262709895	637664490	610136397	621534921	1960424	979387925	6006668	2203821	4613823	6293253	37666	2872298	6252106157	659272676	3012923806	582972	612167	2081206	24894551	18091575	31187265	417492	17994837	436947	53066	4301018	1263473	127540423	104937	436720722	373719055	369167489	5592833481	3552000	38499	3027398	622781	35276786	28829476	52885223	2479713	13049	28982771	17018408	278000	4692700	6149928	20672987	185989640	359479269	55023	5232929		1289937319	4424762	29983809	2388875	193203476	21503	4034119	8084991	6725308	31773839	103320222	37948016	10324611	1102730983	879292453	3411307	2569804	19705301	144342396	11917508	195125	33203	199910	32275687	15411614	7057412	94677	7396190	5607283	40005	5428704	2064845	39618156	599419	14317996	55908865	1766383450	1766383450	12230730	46443959	21203000	54821	178015	31949	109643	1033106135	1033011458	1033106135	39578828	558368	1343098	9903122	8372098	18430453	8734951	55572201	68863514	1268671	7606374	107122	1364962	11403248	79512426	5662544	34900	11097	41487965	45004645	9269612	65637239	323127513	2579909675	3444006	31848200	270402	31568179	92701100	102951	4551566	7442135578	27584213	16591390	16150362
